identifier,ng_50_1,ng_50_2,ng_50_3,ng_100_1,ng_100_2,ng_100_3
Cre02.g093750.t1.2|PACid:30786225|--7-12,3199.774134,3184.937943,2673.389563,2670.516031,2560.574891,2711.985018
Cre02.g094100.t1.2|PACid:30786177|--10-15,791.1450035,704.7160139,668.002244,655.1203114,636.6553877,624.4882075
Cre02.g094300.t1.2|PACid:30786195|--524,113.9822874,108.878176,95.88130332,77.09006049,80.74718684,71.98507785
Cre02.g095000.t1.2|PACid:30785376|--39-44,388.4117938,356.4585022,344.229764,320.3174442,332.8793612,324.7711596
Cre02.g095000.t1.2|PACid:30785376|--81,319.0318481,321.1438907,278.8089083,256.952789,244.4004754,235.0053053
Cre02.g095077.t1.1|PACid:30785363|--259-262,89.72848961,69.5164295,70.53920447,201.9126457,190.8738703,223.096928
Cre02.g095077.t1.1|PACid:30785363|--262,22.25181126,0,0,0,0,0
Cre02.g095087.t1.1|PACid:30785192|--75,72.8252118,79.44587824,76.45628191,108.4359373,107.5549945,106.956319
Cre02.g095092.t1.1|PACid:30785417|--91,125.9734125,145.1697181,103.564264,5.78225708,9.806427436,15.57790137
Cre02.g095111.t1.1|PACid:30786011|--126,209.1786827,186.9428927,196.6528153,42.45862887,42.30401397,128.6303549
Cre02.g095111.t1.1|PACid:30786011|--547,200.3125882,204.3396918,198.9189076,212.8720628,229.327446,215.1125117
Cre02.g095111.t1.1|PACid:30786011|--616-620-625,103.6266572,138.3640887,114.2837747,157.4138097,200.0335581,189.5395403
Cre02.g095150.t1.2|PACid:30785251|--384,129.0461313,74.09268442,96.84276213,2.156127989,1.588559398,26.3608777
Cre02.g097400.t1.2|PACid:30785064|--40,265.1472151,196.0179774,98.00039432,285.6268695,281.9874695,292.027505
Cre02.g098250.t1.2|PACid:30785659|--285,506.2274815,471.0023575,419.6858159,325.6654814,310.6221281,362.2090098
Cre02.g098450.t1.2|PACid:30785067|--425,228.6948759,202.6298398,195.0611307,196.4184514,170.7410659,222.5592001
Cre02.g098450.t1.2|PACid:30785067|--84,127.7647885,119.4208012,133.1042345,136.0779421,165.6140102,159.7177832
Cre02.g098450.t1.2|PACid:30785067|--84-89-94,1245.162375,1043.74347,1176.105441,1312.565125,1189.660212,1250.573062
Cre02.g101350.t1.2|PACid:30786442|--65,12160.58858,11654.56916,11024.2259,10573.68661,11387.43777,11197.10608
Cre02.g101350.t1.2|PACid:30786442|--73,22927.59633,23066.56006,20964.84433,23126.70132,22576.05926,21241.01579
Cre02.g101400.t1.2|PACid:30785683|--628,91.32685983,98.73163271,83.26494841,87.74237923,71.77967454,78.92620618
Cre02.g102250.t1.2|PACid:30785015|--54,12369.21132,11169.30227,10314.18464,16477.25063,16278.5887,16076.45162
Cre02.g102250.t1.2|PACid:30785015|--76,4681.18163,4551.5048,4141.698704,4537.779264,4334.456253,4360.884483
Cre02.g102250.t1.2|PACid:30785015|--91,3660.432867,3606.5603,3116.28761,3433.004446,3209.269005,3204.731048
Cre02.g103000.t1.2|PACid:30785721|--407,866.72967,909.0213404,813.4637712,1312.797217,1340.039833,1314.828576
Cre02.g103000.t1.2|PACid:30785721|--512,1003.873625,864.4303175,868.9194447,840.0019919,837.6948365,802.5406076
Cre02.g103000.t1.2|PACid:30785721|--54-58,370.2030966,287.654567,444.7065847,410.452877,437.3078735,411.6585136
Cre02.g103550.t1.2|PACid:30785557|--51,493.718126,530.9085012,506.5203675,547.7485019,630.7442974,536.5963376
Cre02.g106600.t1.2|PACid:30784812|--114,1281.137395,1246.393141,1169.32633,1199.595039,1113.974893,1196.863144
Cre02.g107300.t1.2|PACid:30785999|--225,731.8419696,768.8415159,711.3739368,738.6646866,776.6124757,719.7270674
Cre02.g107450.t1.2|PACid:30785654|--72,224.5632516,236.504887,209.8151304,225.315218,220.0233315,207.3983804
Cre02.g107850.t1.2|PACid:30785278|--84,233.4799172,233.1929805,226.9645122,219.2268219,232.4847577,215.9286975
Cre02.g108900.t1.2|PACid:30786016|--44,488.8653852,499.5468171,467.0458419,390.7197768,376.1617419,375.4125778
Cre02.g112400.t1.1|PACid:30785029|--24-26-32,0,0,0,36.23565399,39.81528509,39.83494719
Cre02.g112400.t1.1|PACid:30785029|--272,184.3545991,186.7264325,193.4079979,192.2744212,214.7621206,193.7353061
Cre02.g113200.t1.1|PACid:30784960|--260,419.7936004,455.5248884,320.4151723,648.5659978,537.6735472,541.3131615
Cre02.g113200.t1.1|PACid:30784960|--419,149.4754444,192.5827539,149.0627491,100.2669455,118.3614703,96.65706939
Cre02.g113550.t1.2|PACid:30785672|--148-156,169.0641435,217.7741199,183.0555252,210.522811,193.596499,191.6125277
Cre02.g114400.t1.2|PACid:30785433|--190,98.33485962,125.2677613,100.5735692,153.1540904,142.395562,125.3918087
Cre02.g114450.t1.2|PACid:30786108|--132,6359.789708,6438.871815,5907.669991,6197.061974,6329.819684,6495.610474
Cre02.g114600.t1.2|PACid:30784840|--172,2680.409589,2644.011756,2356.389507,12432.29649,12628.40762,12018.86151
Cre02.g115150.t1.1|PACid:30786256|--91,367.4878548,396.3463733,370.8384728,377.1781139,409.5210578,364.2124547
Cre02.g115200.t1.2|PACid:30785578|--143,5552.817522,5294.243508,5082.037009,3919.626114,3951.423217,4430.335664
Cre02.g115200.t1.2|PACid:30785578|--70,15280.42765,14736.31511,13862.52232,20804.26313,19271.56485,20887.57497
Cre02.g116300.t1.2|PACid:30786360|--33,212.5943167,200.3581435,191.4445785,139.8530192,131.2825378,169.0788144
Cre02.g116300.t1.2|PACid:30786360|--47,30.41681994,52.8984402,42.96855355,48.08362458,56.25472803,56.45109453
Cre02.g116750.t1.1|PACid:30784898|--527,0,0,0,52.98052979,50.26429523,4.281935183
Cre02.g118850.t1.2|PACid:30786434|--42,409.3178955,390.9414446,334.8194171,309.2247441,329.2349839,267.2501603
Cre02.g119450.t1.2|PACid:30785532|--178,183.5680363,203.6486826,195.6203429,239.3033142,250.3906349,287.1352051
Cre02.g120150.t1.2|PACid:30786468|--110,4965.962266,3924.985951,4405.238228,4263.099245,4051.967864,4326.771405
Cre02.g120150.t1.2|PACid:30786468|--128,3368.361476,3533.286448,3089.075782,12127.41303,12625.32426,12785.53675
Cre02.g120150.t1.2|PACid:30786468|--141,32893.11236,33056.21635,32963.74874,31801.88291,33160.7951,33780.44813
Cre02.g120250.t1.1|PACid:30785280|--308,414.0396887,388.3296593,372.6556135,482.5699251,414.5390611,468.6392993
Cre02.g141100.t1.2|PACid:30785943|--288,1107.673018,1169.361006,1010.51902,1098.229615,791.9623042,1039.729172
Cre02.g141400.t1.2|PACid:30784858|--392,1170.675531,1205.786131,1093.907703,2205.477253,2095.673667,1981.658791
Cre02.g141400.t1.2|PACid:30784858|--52,0,0,3.806886284,54.92516601,65.46001788,54.94851034
Cre02.g141900.t1.2|PACid:30785149|--72,66.21453488,66.8685147,42.55161578,219.1662219,216.9924504,202.1698347
Cre02.g142146.t1.1|PACid:30785153|--269,273.3085023,212.6482677,244.322722,247.7876332,251.5453771,279.030555
Cre02.g142351.t1.1|PACid:30785107|--748-753,137.2017822,179.0142633,120.1399784,122.468719,122.7009365,108.0430076
Cre02.g142650.t1.1|PACid:30785234|--770,983.4665514,973.7710897,915.3056963,864.1404264,815.8918454,852.4921795
Cre02.g143250.t1.2|PACid:30786451|--192,232.5307124,280.7271224,243.5079582,292.8032747,295.3513048,286.5791924
Cre02.g143250.t1.2|PACid:30786451|--192-193,0,0,0,39.01369007,45.65347923,23.77592022
Cre02.g143307.t1.1|PACid:30785201|--7,148.0160484,113.0344148,105.5353979,96.58067912,88.02496225,108.7417233
Cre02.g143550.t1.2|PACid:30785109|--265,150.9894756,151.8020711,159.1815291,154.4902495,147.4144777,152.4402635
Cre02.g144005.t1.1|PACid:30786138|--273,371.0978534,354.3483163,272.7192376,451.3596317,453.9585557,440.0108944
Cre02.g145231.t1.2|PACid:30785497|--38,277.2056036,293.8918167,294.1248681,284.2483575,247.8262202,213.7579664
Cre02.g145250.t1.2|PACid:30786491|--29,0,6.615680729,0,105.1209747,75.85723823,82.19554219
Cre02.g145950.t1.2|PACid:30786383|--398,134.8105667,128.7837986,132.8438128,97.99786425,73.58684308,103.5699975
Cre02.g146700.t1.2|PACid:30785058|--140,317.5637252,295.7821901,207.6151199,2648.027936,1994.666573,2645.633466
Cre02.g146700.t1.2|PACid:30785058|--150,3503.13511,3517.915653,3159.175141,2988.302965,3016.689951,3002.845906
Cre02.g147900.t1.1|PACid:30784934|--246,770.3144324,674.5954369,673.9766206,624.2884797,547.9416692,612.3002964
Cre02.g147900.t1.1|PACid:30784934|--34,581.3791514,566.557892,525.7075905,530.5547817,482.6657111,512.5350036
Cre02.g147900.t1.1|PACid:30784934|--509,220.4450063,191.2802288,219.0041721,266.2050973,238.7669694,271.4831183
Cre02.g147900.t1.1|PACid:30784934|--556,837.919786,929.5690703,796.7619086,813.3774824,905.2253533,753.8704892
Cre03.g143867.t1.1|PACid:30787265|--221,193.2733047,129.2460563,83.18401086,79.94612182,35.23497467,92.09125443
Cre03.g143887.t1.1|PACid:30787653|--158,170.6632472,126.4740057,150.9104091,96.20568682,105.7714346,94.58228282
Cre03.g143967.t1.1|PACid:30786893|--95,741.0515337,742.2291523,649.1120246,733.8465436,747.2253473,723.5590077
Cre03.g144364.t1.1|PACid:30787871|--316,155.8407318,37.2426025,175.8267594,2039.278633,1981.944455,1895.759056
Cre03.g144564.t1.1|PACid:30787195|--447-452,334.4259248,366.9105472,323.3715401,260.9224733,259.9770371,258.8006725
Cre03.g144564.t1.1|PACid:30787195|--478,370.1137384,367.1454931,379.9474754,0,0,0
Cre03.g144564.t1.1|PACid:30787195|--651,1495.542908,1417.627818,1269.225715,1545.928068,1550.329094,1604.455682
Cre03.g144807.t1.1|PACid:30786652|--79,896.5681392,940.6050562,917.2845735,811.7514303,812.6499432,815.9308166
Cre03.g145207.t1.1|PACid:30787333|--140,38.97138015,50.31984929,48.44426253,40.9987248,35.77947199,27.25231519
Cre03.g145587.t1.1|PACid:30787749|--196,1083.180374,1084.906667,966.2220777,913.3717062,832.0452922,896.5954445
Cre03.g145587.t1.1|PACid:30787749|--60-63,0,25.51442347,15.05196321,181.2246422,182.2382728,149.0985368
Cre03.g145727.t1.1|PACid:30788166|--300,564.8990753,614.1384741,541.3065719,668.2455219,635.8398914,687.7411442
Cre03.g145727.t1.1|PACid:30788166|--56,147.3136988,144.5784032,118.1120958,215.8955027,181.1185375,170.797803
Cre03.g145747.t1.1|PACid:30787154|--241,68.00415943,101.94491,25.66227071,0,0,0
Cre03.g145967.t1.1|PACid:30787326|--342,0,10.21738231,0,79.9379035,86.62974887,79.76479321
Cre03.g145967.t1.1|PACid:30787326|--9,0,82.59334512,0,40.8323108,15.74905713,0
Cre03.g146527.t1.1|PACid:30787753|--459,1000.713178,967.5628472,925.1554036,936.5896959,885.1570294,871.9458057
Cre03.g151650.t1.1|PACid:30787562|--77,54.66091849,61.31995815,53.39983438,46.01993689,50.85887191,42.84944038
Cre03.g151650.t1.1|PACid:30787562|--99,1833.821272,1753.299184,1625.869997,1696.354756,1736.527684,1851.244412
Cre03.g151700.t1.2|PACid:30786836|--158-165,222.9459273,611.474427,16.34547994,1386.830524,1325.431263,1288.849012
Cre03.g151700.t1.2|PACid:30786836|--84,1632.241598,1439.624128,1372.600534,1252.020745,1245.123435,1217.774256
Cre03.g152150.t1.2|PACid:30786690|--114,79.37660714,51.8391038,86.18156516,80.77233951,92.26976196,94.88613786
Cre03.g152150.t1.2|PACid:30786690|--114-117,3224.752965,3176.747651,2786.509322,2949.79215,2685.64766,2817.101301
Cre03.g152150.t1.2|PACid:30786690|--251-254,287.4450222,308.5208886,322.5454759,308.2967683,375.6870459,386.9008571
Cre03.g152150.t1.2|PACid:30786690|--254,308.4878682,344.6191098,318.749076,246.8320609,247.0444682,275.8009238
Cre03.g152150.t1.2|PACid:30786690|--6-9,2197.919749,2205.041287,1779.160383,1952.749134,2063.951846,1847.378935
Cre03.g152850.t1.2|PACid:30787184|--197-198,213.5170681,218.8231749,178.5499795,224.5972842,223.2213302,198.751538
Cre03.g155750.t1.1|PACid:30787305|--103-104,769.1016844,781.2617218,665.9340467,769.0299383,734.3032888,702.9920557
Cre03.g155750.t1.1|PACid:30787305|--104,57.94312429,77.73082995,60.04441474,73.11997368,59.78069186,48.14243719
Cre03.g155750.t1.1|PACid:30787305|--121,1834.862894,2174.429483,1588.646277,1824.904417,1796.507255,1962.413289
Cre03.g155750.t1.1|PACid:30787305|--171,17.20411567,49.48722073,13.77381419,875.2706452,892.4200751,764.474536
Cre03.g155750.t1.1|PACid:30787305|--183,507.5625732,508.3847589,387.9391277,667.1872751,612.7514076,543.3227175
Cre03.g155750.t1.1|PACid:30787305|--214-215,0,0,0,88.84408587,44.44065922,79.57014578
Cre03.g155750.t1.1|PACid:30787305|--58,2628.56232,2634.85617,2472.525006,2371.594021,2452.952101,2694.344446
Cre03.g156200.t3.1|PACid:30786681|--279,293.5525705,267.3945146,230.040089,259.1565107,175.3914951,223.3110046
Cre03.g156600.t1.2|PACid:30787650|--59,335.5970403,322.991228,278.3013939,319.3385883,286.7377043,280.0812792
Cre03.g158000.t1.2|PACid:30786587|--127,132.5334804,0,0,549.4906301,536.9671744,467.3386128
Cre03.g158000.t1.2|PACid:30786587|--287,0,0,0,533.7832422,607.3012501,527.3343882
Cre03.g158000.t1.2|PACid:30786587|--82,1499.541394,1416.511515,1345.154336,1534.859537,1544.166718,1844.165996
Cre03.g158900.t1.2|PACid:30787386|--329,421.5076191,446.3194281,398.5857114,469.260736,478.9178352,440.2201534
Cre03.g160200.t1.2|PACid:30787477|--195,2876.223679,2831.970181,2583.968395,2412.191875,2269.976517,2436.702565
Cre03.g160200.t1.2|PACid:30787477|--262,422.5164317,423.7489221,348.5684467,402.8121576,371.4669029,334.0257496
Cre03.g160500.t1.2|PACid:30788286|--433,612.8773116,551.5344094,537.929708,569.7749077,602.2932967,567.8036965
Cre03.g160500.t1.2|PACid:30788286|--433-440,158.7955459,194.4548458,123.3082762,174.8624972,162.6177853,130.7357605
Cre03.g160500.t1.2|PACid:30788286|--502,436.0938679,405.7087509,323.0058622,423.4659924,388.9769593,382.8984013
Cre03.g161400.t1.2|PACid:30787288|--154,223.6068088,0,16.978598,0,0,0
Cre03.g162850.t1.1|PACid:30786542|--25,61.59742351,70.28202674,59.9160304,55.41917558,64.10451517,60.36581031
Cre03.g165000.t1.2|PACid:30786914|--554,312.0427773,314.0486031,278.6383578,351.0507769,320.804386,272.229876
Cre03.g165350.t1.1|PACid:30787605|--128-132,215.8389735,256.5389849,175.9755872,156.8354362,107.7974809,126.0216515
Cre03.g165350.t1.1|PACid:30787605|--173,52.5968548,50.27779197,52.48207575,59.15698705,48.07805402,66.46102721
Cre03.g165350.t1.1|PACid:30787605|--61,345.8691567,369.8756248,344.3364001,409.3240054,388.0377828,400.3880971
Cre03.g165350.t1.1|PACid:30787605|--76,182.4227514,183.8298296,164.7581415,146.4068487,129.5018903,134.3770165
Cre03.g167051.t1.2|PACid:30787759|--139,310.682556,309.6465404,295.151911,280.3403202,265.5208763,227.1568643
Cre03.g168450.t1.2|PACid:30788210|--517,552.233154,545.5616466,482.1400869,583.1178049,646.103821,630.0687109
Cre03.g168550.t1.1|PACid:30788014|--133,489.4975353,451.50031,385.7711411,398.357255,455.0152283,446.9236621
Cre03.g170800.t1.2|PACid:30787427|--225,4367.280127,4398.725849,3789.972196,5124.800597,5013.095211,4891.515859
Cre03.g170800.t1.2|PACid:30787427|--280-282,28.39172047,22.65244195,19.27923346,59.80231247,40.40285276,58.65083136
Cre03.g170800.t1.2|PACid:30787427|--280-282-292,299.8503087,338.3041384,294.687583,508.148912,451.0192542,491.0059016
Cre03.g170800.t1.2|PACid:30787427|--282,87.48863392,98.7103215,79.24449785,180.9036457,182.4581281,173.7441471
Cre03.g170800.t1.2|PACid:30787427|--282-292,483.4157831,532.5968386,414.6586908,765.9234744,731.6988245,740.5281735
Cre03.g170850.t1.1|PACid:30786955|--240,196.5923348,262.5774762,211.8379809,259.2338095,261.2733459,291.8716795
Cre03.g170850.t1.1|PACid:30786955|--433-447,552.7361233,698.4677334,568.7098769,719.698298,712.5776639,681.166338
Cre03.g170850.t1.1|PACid:30786955|--629,1693.44008,1675.515467,1637.084517,1660.846476,1561.858636,1633.251673
Cre03.g171700.t1.1|PACid:30787702|--562,0,63.27158841,22.51799791,784.5246232,767.7798964,696.2776437
Cre03.g172300.t1.2|PACid:30787311|--133,97.48219128,157.435645,115.5468366,1419.603208,1387.980832,1271.93005
Cre03.g172300.t1.2|PACid:30787311|--88,14571.01589,15932.24135,15687.77341,13777.475,16254.62699,15809.92596
Cre03.g172500.t1.1|PACid:30787909|--54,241.4312178,220.784184,184.9229643,309.8803834,324.5270345,311.2570534
Cre03.g173200.t1.2|PACid:30787731|--186,0,0,0,71.16307068,92.53485706,67.46911302
Cre03.g173200.t1.2|PACid:30787731|--251,14.54372877,0,13.14791106,63.88831826,33.10879954,43.09593759
Cre03.g173200.t1.2|PACid:30787731|--270,337.4177967,379.9849916,306.4788628,244.4106344,266.1691296,345.7171665
Cre03.g175400.t1.2|PACid:30788088|--412,70.76765762,92.83985731,66.28573167,111.675795,102.5835992,96.08092767
Cre03.g176250.t1.2|PACid:30787498|--197,0,0,0,29.2991721,4.477880488,9.089060454
Cre03.g176833.t1.1|PACid:30786884|--14,2590.462294,3608.115714,2191.482661,3880.507898,3828.826421,4215.483653
Cre03.g176833.t1.1|PACid:30786884|--26,16319.55781,15862.74713,14355.4326,14438.46588,14013.52685,13760.73243
Cre03.g176833.t1.1|PACid:30786884|--261,0,0,0,614.5303785,611.6217153,618.40432
Cre03.g176833.t1.1|PACid:30786884|--330,15675.51892,15712.82141,14623.50236,13670.14274,13438.36923,13945.44453
Cre03.g177200.t1.2|PACid:30786992|--145,331.4321479,200.7421355,217.9754658,350.2561494,471.6174608,327.2747319
Cre03.g177200.t1.2|PACid:30786992|--40,557.8140738,544.6953612,493.9901,542.2919525,490.9321773,630.7532281
Cre03.g177200.t1.2|PACid:30786992|--8,353.9302892,373.8967673,269.058321,319.853785,231.7144546,230.4737383
Cre03.g178250.t1.2|PACid:30787932|--135,530.0334353,516.3833232,471.3577207,422.0273946,370.2362034,386.1594385
Cre03.g180151.t1.1|PACid:30787994|--254,0,12.13163355,78.38306315,131.0065077,83.00701239,125.3480308
Cre03.g180151.t1.1|PACid:30787994|--74,0,66.41326494,0,38.88005082,39.61078681,37.15395771
Cre03.g180151.t1.1|PACid:30787994|--87,89.60171212,52.99836468,81.62109661,95.17557894,77.44385951,86.98736403
Cre03.g180750.t1.2|PACid:30787285|--176,5071.473272,297.5684312,4411.930508,1759.818216,1502.255208,2016.879683
Cre03.g180750.t1.2|PACid:30787285|--535,0,2.242787244,0,257.1521284,277.9868374,252.2814969
Cre03.g180750.t1.2|PACid:30787285|--553,156.5042514,151.9515447,120.4931101,0.217472943,12.12602591,0
Cre03.g180750.t1.2|PACid:30787285|--749,6750.257073,5071.124476,6869.171803,6012.562774,6366.255339,6166.341683
Cre03.g180750.t1.2|PACid:30787285|--810-813,92.33888996,101.4766741,105.534394,83.15918729,96.3709051,89.54059199
Cre03.g180750.t1.2|PACid:30787285|--810-813-814,161.2934663,139.9715416,157.7271458,146.5797426,111.3304672,76.32734065
Cre03.g180750.t1.2|PACid:30787285|--813-814,122.3159569,141.2214751,124.6475637,111.473187,123.6862089,126.8926777
Cre03.g181500.t1.2|PACid:30786631|--515,86.8542998,76.81246371,72.47700469,111.3257616,89.72886346,108.6410536
Cre03.g182450.t1.2|PACid:30788165|--185,0,116.6841846,13.87118667,289.2585805,314.9220838,324.6581158
Cre03.g182450.t1.2|PACid:30788165|--190,309.43714,294.2973271,296.3537435,220.9884715,178.2854463,223.8825858
Cre03.g182551.t1.2|PACid:30787991|--130,20332.47389,20423.28956,18541.0782,45365.9173,45092.69579,43578.40287
Cre03.g182750.t1.2|PACid:30786712|--56,1033.898814,1008.786259,889.4740633,1024.69227,965.1367422,965.8379376
Cre03.g182750.t1.2|PACid:30786712|--570,1006.030118,708.9180177,1165.609416,656.7604446,693.5523224,636.1990633
Cre03.g183850.t1.2|PACid:30788240|--223,819.843572,804.4574852,795.1785932,780.6870355,781.9616921,852.0849977
Cre03.g183850.t1.2|PACid:30788240|--228-231,604.1435297,614.2719681,497.3358781,487.9536704,501.8053983,460.6057917
Cre03.g183850.t1.2|PACid:30788240|--231,458.5655407,464.9560842,438.0443266,490.2202263,476.0087688,441.19308
Cre03.g184700.t1.2|PACid:30788281|--23,71.48029157,89.05596315,79.15559946,4.498474121,0,15.4242564
Cre03.g185100.t1.1|PACid:30787954|--258,53.05884532,51.99030078,49.52241985,50.51773135,50.69601735,32.70536894
Cre03.g185200.t1.2|PACid:30786852|--324,819.8599367,826.0021104,737.2955866,792.6783221,761.1333608,735.4233061
Cre03.g185200.t1.2|PACid:30786852|--354,23.15758819,48.6784617,15.14519957,190.6544489,170.9265852,132.6655066
Cre03.g185550.t1.2|PACid:30788192|--145,151.3820875,351.1115156,152.9670244,223.8572651,218.8014118,85.17560341
Cre03.g185550.t1.2|PACid:30788192|--218,1058.366804,1108.270012,748.4941219,1959.427977,2118.387677,1609.988671
